state	yr	qtr	index_nsa	index_sa	Warning
WI	2008	3	221.04	218.58	
WI	2008	4	216.07	215.77	
WI	2009	1	217.97	219.69	
WI	2009	2	216.76	214.47	
WI	2009	3	213.99	211.39	
WI	2009	4	210.52	210.07	
WI	2010	1	205.33	207.40	
WI	2010	2	209.13	206.87	
WI	2010	3	207.98	205.17	
WI	2010	4	206.48	205.98	
WI	2011	1	195.81	198.20	
WI	2011	2	199.67	197.37	
WI	2011	3	200.92	197.98	
WI	2011	4	198.75	198.33	
WI	2012	1	195.43	198.10	
WI	2012	2	200.47	197.95	
WI	2012	3	202.21	199.15	
WI	2012	4	198.98	198.71	
WI	2013	1	198.85	201.65	
WI	2013	2	208.36	205.53	
WI	2013	3	210.84	207.68	
WI	2013	4	208.84	208.76	
WI	2014	1	206.32	209.12	
WI	2014	2	214.51	211.40	
WI	2014	3	216.17	213.10	
WI	2014	4	216.09	216.12	
WI	2015	1	216.45	219.27	
WI	2015	2	223.84	220.44	
WI	2015	3	224.62	221.62	
WV	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	2	100.67	99.90	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	3	101.03	100.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	4	102.24	103.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	1	103.29	103.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	2	107.83	107.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	3	106.64	105.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	4	106.48	107.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	1	108.15	107.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	2	112.15	111.54	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	3	114.49	113.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	4	112.18	113.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	1	116.96	116.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	2	117.98	117.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	3	121.16	120.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	4	120.28	121.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	1	123.90	123.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	2	122.88	122.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	3	124.26	123.20	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	4	124.75	125.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	1	126.62	126.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	2	127.13	126.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	3	129.06	128.13	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	4	125.54	126.48	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	1	126.73	126.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	2	131.08	130.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	3	130.14	129.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	4	129.57	130.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	1	130.59	130.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	2	134.18	132.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	3	132.68	132.04	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	4	133.61	134.30	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	1	134.54	134.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	2	135.82	134.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	3	136.81	136.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	4	136.55	137.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	1	136.01	136.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	2	139.57	138.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	3	139.13	138.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	4	137.48	138.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	1	140.52	140.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	2	139.61	138.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	3	141.42	140.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	4	141.30	142.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	1	145.15	145.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	2	146.99	145.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	3	147.29	146.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	4	148.39	149.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	1	150.80	150.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	2	154.86	153.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	3	154.84	154.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	4	155.12	156.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	1	160.15	160.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	2	162.72	161.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	3	166.81	165.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	4	170.54	171.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	1	170.40	170.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	2	176.22	175.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	3	179.66	178.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	4	179.91	180.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	1	183.10	183.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	2	185.86	184.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	3	187.88	186.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	4	186.57	187.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	1	191.14	192.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	2	191.67	190.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	3	194.68	193.70	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	4	192.67	192.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	1	190.12	191.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	2	195.04	193.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	3	189.86	188.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	4	190.14	190.23	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	1	184.93	186.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	2	191.40	190.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	3	187.27	186.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	4	187.07	187.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	1	184.07	185.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	2	189.34	188.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	3	191.06	189.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	4	188.10	188.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	1	185.43	185.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	2	182.10	181.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	3	186.81	185.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	4	185.00	185.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	1	191.09	190.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	2	188.65	188.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	3	191.25	189.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	4	197.81	198.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	1	192.61	192.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	2	194.44	194.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	3	197.48	195.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	4	194.91	195.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	1	205.53	205.20	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	2	203.53	203.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	3	208.30	206.50	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	4	205.31	206.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	1	198.67	198.54	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	2	210.41	210.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	3	208.07	206.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	2	104.22	103.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	3	105.82	104.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	4	106.01	105.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	1	106.93	106.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	2	109.02	107.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	3	110.61	108.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	4	113.48	112.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	1	112.42	112.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	2	116.22	114.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	3	120.78	118.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	4	123.74	122.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	1	127.37	127.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	2	130.00	128.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	3	134.15	132.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	4	135.13	134.30	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	1	137.01	136.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	2	141.19	139.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	3	142.21	139.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	4	144.51	143.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	1	144.88	144.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	2	147.18	145.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	3	148.66	146.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	4	146.25	145.70	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	1	146.76	146.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	2	151.42	149.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	3	152.24	149.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	4	151.14	150.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	1	152.49	152.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	2	155.11	153.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	3	157.42	154.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	4	155.44	154.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	1	156.30	156.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	2	158.39	156.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	3	162.24	159.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	4	161.67	160.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	1	162.40	162.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	2	167.16	165.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	3	166.46	163.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	4	170.30	169.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	1	168.82	168.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	2	173.72	171.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	3	176.98	174.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	4	180.74	179.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	1	183.98	183.76	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	2	189.58	187.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	3	191.83	189.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	4	194.75	193.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	1	193.48	193.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	2	202.66	200.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	3	208.97	205.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	4	209.19	207.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	1	216.08	215.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	2	220.63	218.59	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	3	227.69	224.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	4	229.55	228.48	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2005	1	235.96	234.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2005	2	242.83	240.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2005	3	253.88	249.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2005	4	259.02	258.08	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2006	1	267.87	266.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2006	2	274.75	272.30	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2006	3	282.70	277.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2006	4	292.47	291.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2007	1	295.90	294.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2007	2	304.13	300.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2007	3	310.59	304.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2007	4	302.33	302.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2008	1	303.80	303.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2008	2	304.19	300.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
